symbol,market_type,side,timeframe,regime_ok,mtf_ok,adx_min_cfg,atr_min_pct_cfg,bb_bw_min_pct_cfg,chop_max_cfg,don_len_cfg,breakout_buffer_pct_cfg,volume_mult_cfg,rsi_long_cfg,rsi_short_cfg,mtf_confirm_cfg,adx,atr_pct,bb_bw_pct,chop,rsi,rvol,don_ok,rsi_ok,pchg,pchg_ok,signal_now,ts
MLN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.69969348552506,0.42797569924392376,0.9303698134805147,57.3210533376294,55.36480354031226,0.019259969843350166,False,False,0.0011128421989761161,False,False,2025-08-11T16:39:27.654273+00:00
SPK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,75.19348542985381,0.20702234999234176,1.54527191896631,54.00450234165089,39.44903459955608,0.38479717327459523,False,True,0.0009690861517588356,False,False,2025-08-11T16:39:27.672711+00:00
PROVE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.099268339116236,0.6672698237857168,2.6924825064909594,53.52612239604287,51.304338903593234,0.5395165456239464,False,False,0.006504065040650486,False,False,2025-08-11T16:39:27.691063+00:00
ASR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,38.035581860697185,0.2389663095566698,0.5481336987877852,59.97481174774963,61.3861301048924,0.4230125934669308,False,False,0.002277904328018332,False,False,2025-08-11T16:39:27.709370+00:00
FARTCOIN/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.61611878762796,0.4107096562596631,0.7170844638151752,66.87797919246815,49.999966666688884,0.06343324674008236,False,False,-0.0008028904054595554,False,False,2025-08-11T16:39:27.727692+00:00
MOVR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.759427051596234,0.15854913901997503,0.6095588589774926,48.20115717666116,51.54638431289303,0.2096964919189013,False,False,-0.0005834305717619115,False,False,2025-08-11T16:39:27.745760+00:00
SANTOS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,74.40594972595699,0.23472558611425395,0.8753750566442922,51.57055657195637,63.63634338843674,0.010494593157234182,False,False,0.0024432809773122788,False,False,2025-08-11T16:39:27.763484+00:00
LISTA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.77605712336781,0.3797674870965762,2.1686603854942224,32.526642897158844,74.4679741966338,0.004442989756053338,False,False,0.0006226650062266526,False,False,2025-08-11T16:39:27.781406+00:00
SSV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.9079051800378,0.3721855747175059,2.0614045512478203,37.57554479729689,74.91856335876219,0.03584812672202458,False,False,0.0026445376618640104,False,False,2025-08-11T16:39:27.799077+00:00
ILV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,56.76261863958098,0.2698949216600366,1.9369498437746866,24.19929511593654,72.8205102064435,0.02595251242403927,False,False,0.0001129050468557935,False,False,2025-08-11T16:39:27.817148+00:00
GMX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.715280641045446,0.30706512202279057,1.0194052294425853,37.04876167220695,38.83494969679859,0.7094338044654099,False,True,-0.006038086391082165,False,False,2025-08-11T16:39:27.835337+00:00
LQTY/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.696802256217914,0.41653391406681833,2.502525043691379,33.17353994282237,68.40793637534554,0.030670245057249145,False,False,-0.0007296607077710293,False,False,2025-08-11T16:39:27.853261+00:00
PROM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,78.77306310781834,0.17896035549337452,1.2762889953047596,40.362756799358145,30.83332973611195,0.17050994860938068,False,True,-0.0026902813585919505,False,False,2025-08-11T16:39:27.871469+00:00
CYBER/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.10981098617939,0.2493348142915281,0.7152533775910191,44.074480563681284,56.66664022223442,0.16793071640864612,False,False,-0.0020876826722338038,False,False,2025-08-11T16:39:27.889405+00:00
IP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,74.57638824773468,0.16292644788787614,1.012974235204805,58.22094253965115,35.69354411574339,0.03549237918627064,False,True,-0.0008172871068661269,False,False,2025-08-11T16:39:27.907045+00:00
ERA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.69105637022126,0.15462343261843306,0.31637358754938866,55.770540413862115,63.888764660735646,0.011731925502272372,False,False,0.00047842311740509125,False,False,2025-08-11T16:39:27.925037+00:00
B/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,60.128712127573216,0.13041287656977535,0.6020337235742728,55.76658361145884,64.29368360321226,0.21775779713399582,False,False,0.0020321585380325136,False,False,2025-08-11T16:39:27.942721+00:00
XTZ/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,48.72940291566717,0.3464775175943004,1.0017978366587612,52.52990700743871,69.23069467463651,0.009044439844651113,False,False,0.0,False,False,2025-08-11T16:39:27.960411+00:00
HYPER/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.07296546705988,0.2481883386923262,0.489995764234077,65.35472873552766,50.943261659308725,0.046217512848369786,False,False,-0.0012413108242304016,False,False,2025-08-11T16:39:27.978688+00:00
COW/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.09491684335944,0.2057094951541773,1.108028400610721,36.92832395347087,68.18167355402502,0.49105360443621104,False,False,-0.0002426595486533234,False,False,2025-08-11T16:39:27.998810+00:00
POPCAT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.922562212372426,0.30591051427526306,0.9379934115685342,52.89251569004547,45.90153399647939,0.00994886154649322,False,False,-0.00124882922260372,False,False,2025-08-11T16:39:28.017490+00:00
METIS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.681798775224344,0.2770154985351019,1.3937923379855772,38.33190360536675,59.09090721074405,0.010253826289575477,False,False,-0.004893964110929794,False,False,2025-08-11T16:39:28.036340+00:00
SPX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.05818278622836,0.30443678132815255,0.9823361369646609,49.606784611301734,51.902154167658836,0.08977984048672648,False,False,-0.0023492132867132254,False,False,2025-08-11T16:39:28.055163+00:00
ETHFI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.523565052571165,0.33203069055747614,1.353316033033647,46.13559804890584,64.66663648890294,0.09447074218166726,False,False,-0.0018184693232131677,False,False,2025-08-11T16:39:28.073143+00:00
M/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.57584195229815,0.25563650805858124,0.6012462610989464,49.51882534344806,59.09078374682244,0.1346441135366927,False,False,0.000865800865800681,False,False,2025-08-11T16:39:28.091881+00:00
RPL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.203469775127395,0.30467751215433436,1.3592769967009732,41.42794565958937,65.80086181293476,0.001937984496122054,False,False,0.0006808896958692134,False,False,2025-08-11T16:39:28.110674+00:00
TAO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,45.539677679108216,0.1804630337679216,0.7883946416327823,45.096102694638304,60.623781510968556,0.08678819164342995,False,False,-0.0020465116279069218,False,False,2025-08-11T16:39:28.128597+00:00
AERO/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.60867440389873,0.22942690394517345,0.7134035165958653,52.091840646720726,57.653020043761636,0.3512453452966891,False,False,-0.0012925463162430928,False,False,2025-08-11T16:39:28.147585+00:00
SUI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.38403667145593,0.20693482117624679,0.40407165490218233,59.828610165325074,49.51689146771792,0.17575941041686197,False,False,-0.0017084434478524813,False,False,2025-08-11T16:39:28.167238+00:00
KAVA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,50.069961217096406,0.11719965232401772,0.45680132009276797,39.46310158332129,61.538240631957144,0.03153496977853607,False,False,-0.00026281208935607925,False,False,2025-08-11T16:39:28.188170+00:00
CFX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,63.309346620852374,0.23222410136229366,0.8835658199531677,49.690981557087824,42.65519853876264,0.31919346178110397,False,True,-0.0014935776162502412,False,False,2025-08-11T16:39:28.207232+00:00
COMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.96639786587115,0.22500096687349164,0.6490669109707226,56.34963073949865,54.02298763641172,0.2977443029463969,False,False,-0.0018857250612860366,False,False,2025-08-11T16:39:28.225469+00:00
XMR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,65.43487045201597,0.2193431822081494,1.4907816476543858,23.909305306201862,85.77981623832257,0.3837039598771059,False,False,0.005666133953218022,False,False,2025-08-11T16:39:28.243036+00:00
UNI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.55252960580723,0.6551528498967504,1.2396168545541657,51.94842779884198,60.94674303770887,0.19432269593460438,False,False,-0.00034907059952871133,False,False,2025-08-11T16:39:28.260912+00:00
LA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.09625144731124,0.2616464331144612,0.6074809565364954,48.11417056442126,63.63616115766858,0.048664688427296925,False,False,0.0008593526210254332,False,False,2025-08-11T16:39:28.278578+00:00
TRUMP/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.24288964639024,0.1310660855833778,0.3194843242077641,60.70360488076674,53.225794432885955,0.668799191588394,False,False,-0.000664672648720388,False,False,2025-08-11T16:39:28.296089+00:00
WIF/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,38.96110878272349,0.3350106499936184,1.0046626268366339,43.34384355428121,45.495466804660616,0.2415733689399054,False,False,-0.005022496599351278,False,False,2025-08-11T16:39:28.313870+00:00
SUSHI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.18819942480039,0.39915319600657073,1.5279049845018222,44.92602916779338,65.06546240539433,0.04117801924273561,False,False,-0.0002307603553709514,False,False,2025-08-11T16:39:28.332237+00:00
TREE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.034546559383294,0.2975852703552419,1.1447319248653367,47.02862409799605,40.2776994600288,0.36616045405736725,False,True,0.001212709192335737,False,False,2025-08-11T16:39:28.350828+00:00
ETH/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.60118513021226,0.14709040264029938,0.47960560658177065,55.147907086239265,53.40222264091158,0.3772778032088386,False,False,-0.001167140505760833,False,False,2025-08-11T16:39:28.369669+00:00
MYX/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.4216440049426,0.37571254898858175,1.4241250431459707,39.33779995107295,54.566726839949,0.04128983603080192,False,False,0.002583827588231724,False,False,2025-08-11T16:39:28.387825+00:00
RAYSOL/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,46.91470910538912,0.2624409866545441,0.7218221791851195,47.113847953964665,52.40173070689477,0.7523877792197329,False,False,-0.0032011219170147154,False,False,2025-08-11T16:39:28.405744+00:00
BSV/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.3900310664507,0.1328905731099411,0.605534026428586,36.664001778346325,41.02563955292574,5.814477211733894,False,True,-0.0030354131534570117,False,False,2025-08-11T16:39:28.423510+00:00
BCH/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.08401359211432,0.10244666896478802,0.523214719622993,30.815034571275273,33.33333321895333,0.38711018134698116,False,True,-0.0021302702886942804,False,False,2025-08-11T16:39:28.446176+00:00
ALPINE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.57159337070251,0.5664508570453048,1.0772003998867357,65.82432015798186,58.80340473080918,0.35271882400247057,False,False,-6.99447436525169e-05,False,False,2025-08-11T16:39:28.464290+00:00
WLD/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.85616061745996,0.2623971514270345,0.7343795625891872,48.3085955238407,47.752771430404124,0.9092740079182291,False,False,-0.004809079542175687,False,False,2025-08-11T16:39:28.482968+00:00
OM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.52755473322185,0.2661582664563329,0.6809455552876968,50.12170678526628,57.01541242410403,0.3622582250316411,False,False,-0.00031789763696077333,False,False,2025-08-11T16:39:28.500454+00:00
SEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.91655913448544,0.23504497838688584,0.7468362079251242,50.68113458321276,41.666545139243155,0.554592942516311,False,True,-0.0022229279136234403,False,False,2025-08-11T16:39:28.517901+00:00
AR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,35.86048526652396,0.24737327425089695,0.6269936090990159,58.03118991688079,53.65853047789061,0.7393364928903148,False,False,-0.0009131228802505831,False,False,2025-08-11T16:39:28.536193+00:00
AAVE/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.79238237250765,0.17182463797310807,0.9120971318248039,33.07976360817075,76.61538428534845,0.2826397485948336,False,False,0.00026663111585123467,False,False,2025-08-11T16:39:28.554055+00:00
NXPC/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.233363938874895,0.1464668774264218,0.45291653195581766,50.336169957120966,41.31141220111754,1.3288671304644286,False,True,-0.0026349175368400868,False,False,2025-08-11T16:39:28.571868+00:00
MOODENG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,41.6605453012788,0.32927329893530277,0.6872246058967657,47.50288600037975,45.66455511451695,3.2010676101743303,False,False,-0.0023137436372050457,False,False,2025-08-11T16:39:28.590522+00:00
1000BONK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.085396784940166,0.3738480831148622,0.687535525992004,66.27182202938829,50.46947914744259,0.18387880534876502,False,False,-0.0006817923563501305,False,False,2025-08-11T16:39:28.609113+00:00
NEWT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,52.854982647005926,0.16039051970360577,0.5348002188955512,61.98255727130986,52.272560950942754,0.3370300931074919,False,False,-0.0008389261744965459,False,False,2025-08-11T16:39:28.626814+00:00
EGLD/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.932842456111416,0.19982440264991871,0.5760091374957365,43.63932676642204,47.31706993932181,4.191142191124428,False,False,-0.003509667538765804,False,False,2025-08-11T16:39:28.644879+00:00
ENA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.215130567711846,0.28288513713110575,0.8062398244161568,55.41689007910463,43.511403880942815,0.7359015309426122,False,False,-0.004907373328425946,False,False,2025-08-11T16:39:28.662378+00:00
GRASS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.05209606911007,0.3368617362449128,1.041869763808802,49.447532155589926,42.70830219186317,0.6136353075657172,False,True,-0.0039345094555146565,False,False,2025-08-11T16:39:28.680330+00:00
1000000MOG/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,53.51021898712274,0.3819114293820693,1.0571222708520631,49.62384581931583,49.86874807972513,1.0951917419904593,False,False,-0.0037164294229015127,False,False,2025-08-11T16:39:28.698981+00:00
UMA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,37.88495375435816,0.18728903775688022,0.5354090518704842,63.430847628297236,47.058784775118035,0.9312727272723886,False,False,-0.0023041474654378336,False,False,2025-08-11T16:39:28.717682+00:00
PENGU/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.219461172383255,0.3080843075538284,1.034815814400418,41.28519866806542,39.68906101262886,0.9971502810480722,False,True,-0.0038201894395311076,False,False,2025-08-11T16:39:28.735412+00:00
LINK/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,44.21084645939496,0.23380694318571016,0.6178516545690581,52.053267789877495,44.57142678857154,0.7474764699996038,False,False,-0.0021895812425873906,False,False,2025-08-11T16:39:28.753298+00:00
HBAR/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,43.54423987001331,0.2155912472217346,0.6102844726863647,46.22546244195829,42.1536645688296,0.7679747109350716,False,True,-0.003661994014805603,False,False,2025-08-11T16:39:28.770770+00:00
AXS/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,37.76974720650361,0.172652205914702,0.431010369117016,57.825810995834324,55.172387158158294,0.4241605156460288,False,False,-0.0012185215272136896,False,False,2025-08-11T16:39:28.788425+00:00
DIA/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,37.87115158671866,0.1844222458885906,0.42029866720911785,51.94543807027193,49.52374349215158,0.2552303899879584,False,False,0.0017023346303501885,False,False,2025-08-11T16:39:28.806204+00:00
QTUM/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,40.56525404458355,0.1570367466707651,0.39935291086498814,45.24049004447076,52.380917460340434,0.18564762265091078,False,False,-0.0013986013986014845,False,False,2025-08-11T16:39:28.824493+00:00
DOT/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,39.13544032362123,0.19707568382371102,0.4935424698180717,51.697075281044675,55.10202507289074,0.7383447751450586,False,False,-0.0017596782302664593,False,False,2025-08-11T16:39:28.842383+00:00
HEI/USDT:USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,54.637834136051644,0.275715236485174,0.9716947773281484,41.0504464749634,69.73671364289609,0.5518751627080467,False,False,0.0023961661341853624,False,False,2025-08-11T16:39:28.860767+00:00
ZRO/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.80335413456095,0.304987470690553,1.316667343135599,42.58831682206163,47.72725754132742,1.5743823021167218,False,False,0.007748600947051321,False,False,2025-08-11T16:50:35.696510+00:00
LDO/USDT,,,1m,True,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,47.26747941679704,0.5470126413293939,3.21558983603159,35.27088335639808,30.357135267858823,0.27165783793658355,False,False,0.008301404853128913,False,False,2025-08-11T16:50:35.715338+00:00
JUV/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,67.38012364481894,0.22608304750342997,1.8393195884412565,40.01628393587297,21.739117202276105,1.0275024498377263,False,False,0.0020876826722338038,False,False,2025-08-11T16:50:35.734209+00:00
FARM/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,62.436965671458815,0.25601794728865385,1.0293133802549768,47.33103845790651,41.81818075371917,0.06421633009454819,False,False,0.004400812457684644,False,False,2025-08-11T16:50:35.752087+00:00
PROVE/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,42.13687083222903,0.612905878863588,2.0324435997805046,46.764099854362264,36.210121820981115,0.3988162753988384,False,False,-0.006589572969830093,False,False,2025-08-11T16:50:35.769588+00:00
MLN/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,51.96018114065362,0.3272949840624209,1.3993525628448784,45.62132056833528,64.70587702422226,0.1667694161292257,False,True,0.006659267480577213,False,False,2025-08-11T16:50:35.788251+00:00
MOVR/USDT,,,1m,False,True,20.0,0.45,0.6,45.0,20,0.05,1.3,53,43,True,55.70523276545637,0.13451681623565012,0.8883136042054138,35.94063159314096,45.945940150962805,0.0,False,False,0.004392386530014614,False,False,2025-08-11T16:50:35.806471+00:00
